year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1984,National,16,115,DEM,Walter F. Mondale,1984-07-14,40.27384,TRUE
1984,National,16,114,REP,Ronald Reagan,1984-07-15,53.117301,TRUE
1984,National,16,114,DEM,Walter F. Mondale,1984-07-15,40.27384,TRUE
1984,National,16,113,REP,Ronald Reagan,1984-07-16,53.094149,TRUE
1984,National,16,113,DEM,Walter F. Mondale,1984-07-16,40.296148,TRUE
1984,National,16,112,REP,Ronald Reagan,1984-07-17,53.092517,TRUE
1984,National,16,112,DEM,Walter F. Mondale,1984-07-17,40.29387,TRUE
1984,National,16,111,REP,Ronald Reagan,1984-07-18,53.092517,TRUE
1984,National,16,111,DEM,Walter F. Mondale,1984-07-18,40.29387,TRUE
1984,National,16,110,REP,Ronald Reagan,1984-07-19,53.092517,TRUE
1984,National,16,110,DEM,Walter F. Mondale,1984-07-19,40.29387,FALSE
1984,National,16,109,REP,Ronald Reagan,1984-07-20,49.910574,TRUE
1984,National,16,109,DEM,Walter F. Mondale,1984-07-20,44.43194,FALSE
1984,National,15,108,REP,Ronald Reagan,1984-07-21,49.910574,TRUE
1984,National,15,108,DEM,Walter F. Mondale,1984-07-21,44.43194,FALSE
1984,National,15,107,REP,Ronald Reagan,1984-07-22,49.910574,TRUE
1984,National,15,107,DEM,Walter F. Mondale,1984-07-22,44.43194,FALSE
1984,National,15,106,REP,Ronald Reagan,1984-07-23,49.910574,TRUE
1984,National,15,106,DEM,Walter F. Mondale,1984-07-23,44.43194,FALSE
1984,National,15,105,REP,Ronald Reagan,1984-07-24,50.128362,TRUE
1984,National,15,105,DEM,Walter F. Mondale,1984-07-24,45.088636,FALSE
1984,National,15,104,REP,Ronald Reagan,1984-07-25,50.128362,TRUE
1984,National,15,104,DEM,Walter F. Mondale,1984-07-25,45.088636,FALSE
1984,National,15,103,REP,Ronald Reagan,1984-07-26,50.128362,TRUE
1984,National,15,103,DEM,Walter F. Mondale,1984-07-26,45.088636,FALSE
1984,National,15,102,REP,Ronald Reagan,1984-07-27,50.128362,TRUE
1984,National,15,102,DEM,Walter F. Mondale,1984-07-27,45.088636,FALSE
1984,National,14,101,REP,Ronald Reagan,1984-07-28,50.128362,TRUE
1984,National,14,101,DEM,Walter F. Mondale,1984-07-28,45.088636,FALSE
1984,National,14,100,REP,Ronald Reagan,1984-07-29,50.128362,TRUE
1984,National,14,100,DEM,Walter F. Mondale,1984-07-29,45.088636,FALSE
1984,National,14,99,REP,Ronald Reagan,1984-07-30,50.128541,TRUE
1984,National,14,99,DEM,Walter F. Mondale,1984-07-30,45.088636,FALSE
1984,National,14,98,REP,Ronald Reagan,1984-07-31,50.128541,TRUE
1984,National,14,98,DEM,Walter F. Mondale,1984-07-31,45.088636,FALSE
1984,National,14,97,REP,Ronald Reagan,1984-08-01,50.128541,TRUE
1984,National,14,97,DEM,Walter F. Mondale,1984-08-01,45.088636,FALSE
1984,National,14,96,REP,Ronald Reagan,1984-08-02,50.128541,TRUE
1984,National,14,96,DEM,Walter F. Mondale,1984-08-02,45.088636,FALSE
1984,National,14,95,REP,Ronald Reagan,1984-08-03,50.128504,TRUE
1984,National,14,95,DEM,Walter F. Mondale,1984-08-03,45.088492,FALSE
1984,National,13,94,REP,Ronald Reagan,1984-08-04,50.128504,TRUE
1984,National,13,94,DEM,Walter F. Mondale,1984-08-04,45.088492,FALSE
1984,National,13,93,REP,Ronald Reagan,1984-08-05,50.128504,TRUE
1984,National,13,93,DEM,Walter F. Mondale,1984-08-05,45.088492,FALSE
1984,National,13,92,REP,Ronald Reagan,1984-08-06,50.128611,TRUE
1984,National,13,92,DEM,Walter F. Mondale,1984-08-06,45.088382,FALSE
1984,National,13,91,REP,Ronald Reagan,1984-08-07,50.128611,TRUE
1984,National,13,91,DEM,Walter F. Mondale,1984-08-07,45.088382,FALSE
1984,National,13,90,REP,Ronald Reagan,1984-08-08,50.128611,TRUE
1984,National,13,90,DEM,Walter F. Mondale,1984-08-08,45.088382,FALSE
1984,National,13,89,REP,Ronald Reagan,1984-08-09,53.189674,TRUE
1984,National,13,89,DEM,Walter F. Mondale,1984-08-09,41.86581,FALSE
1984,National,13,88,REP,Ronald Reagan,1984-08-10,53.189674,TRUE
1984,National,13,88,DEM,Walter F. Mondale,1984-08-10,41.86581,FALSE
1984,National,12,87,REP,Ronald Reagan,1984-08-11,53.189674,TRUE
1984,National,12,87,DEM,Walter F. Mondale,1984-08-11,41.86581,FALSE
1984,National,12,86,REP,Ronald Reagan,1984-08-12,53.189963,TRUE
1984,National,12,86,DEM,Walter F. Mondale,1984-08-12,41.866026,FALSE
1984,National,12,85,REP,Ronald Reagan,1984-08-13,53.189963,TRUE
1984,National,12,85,DEM,Walter F. Mondale,1984-08-13,41.866026,FALSE
1984,National,12,84,REP,Ronald Reagan,1984-08-14,54.232769,TRUE
1984,National,12,84,DEM,Walter F. Mondale,1984-08-14,40.231573,FALSE
1984,National,12,83,REP,Ronald Reagan,1984-08-15,54.232769,TRUE
1984,National,12,83,DEM,Walter F. Mondale,1984-08-15,40.231573,FALSE
1984,National,12,82,REP,Ronald Reagan,1984-08-16,54.477283,TRUE
1984,National,12,82,DEM,Walter F. Mondale,1984-08-16,39.650636,FALSE
1984,National,12,81,REP,Ronald Reagan,1984-08-17,54.477283,TRUE
1984,National,12,81,DEM,Walter F. Mondale,1984-08-17,39.650636,FALSE
1984,National,11,80,REP,Ronald Reagan,1984-08-18,54.477283,TRUE
1984,National,11,80,DEM,Walter F. Mondale,1984-08-18,39.650636,FALSE
1984,National,11,79,REP,Ronald Reagan,1984-08-19,54.477283,TRUE
1984,National,11,79,DEM,Walter F. Mondale,1984-08-19,39.650636,FALSE
1984,National,11,78,REP,Ronald Reagan,1984-08-20,54.477283,TRUE
1984,National,11,78,DEM,Walter F. Mondale,1984-08-20,39.650636,FALSE
1984,National,11,77,REP,Ronald Reagan,1984-08-21,54.477283,TRUE
1984,National,11,77,DEM,Walter F. Mondale,1984-08-21,39.650636,FALSE
1984,National,11,76,REP,Ronald Reagan,1984-08-22,54.477283,TRUE
1984,National,11,76,DEM,Walter F. Mondale,1984-08-22,39.650636,FALSE
1984,National,11,75,REP,Ronald Reagan,1984-08-23,54.477283,FALSE
1984,National,11,75,DEM,Walter F. Mondale,1984-08-23,39.650636,FALSE
1984,National,11,74,REP,Ronald Reagan,1984-08-24,54.477283,FALSE
1984,National,11,74,DEM,Walter F. Mondale,1984-08-24,39.650636,FALSE
1984,National,10,73,REP,Ronald Reagan,1984-08-25,54.720348,FALSE
1984,National,10,73,DEM,Walter F. Mondale,1984-08-25,39.034293,FALSE
1984,National,10,72,REP,Ronald Reagan,1984-08-26,54.720348,FALSE
1984,National,10,72,DEM,Walter F. Mondale,1984-08-26,39.034293,FALSE
1984,National,10,71,REP,Ronald Reagan,1984-08-27,54.720348,FALSE
1984,National,10,71,DEM,Walter F. Mondale,1984-08-27,39.034293,FALSE
1984,National,10,70,REP,Ronald Reagan,1984-08-28,54.720348,FALSE
1984,National,10,70,DEM,Walter F. Mondale,1984-08-28,39.034293,FALSE
1984,National,10,69,REP,Ronald Reagan,1984-08-29,54.720348,FALSE
1984,National,10,69,DEM,Walter F. Mondale,1984-08-29,39.034293,FALSE
1984,National,10,68,REP,Ronald Reagan,1984-08-30,56.947675,FALSE
1984,National,10,68,DEM,Walter F. Mondale,1984-08-30,37.655712,FALSE
1984,National,10,67,REP,Ronald Reagan,1984-08-31,56.947675,FALSE
1984,National,10,67,DEM,Walter F. Mondale,1984-08-31,37.655712,FALSE
1984,National,9,66,REP,Ronald Reagan,1984-09-01,56.947675,FALSE
1984,National,9,66,DEM,Walter F. Mondale,1984-09-01,37.655712,FALSE
1984,National,9,65,REP,Ronald Reagan,1984-09-02,56.947895,FALSE
1984,National,9,65,DEM,Walter F. Mondale,1984-09-02,37.655365,FALSE
1984,National,9,64,REP,Ronald Reagan,1984-09-03,56.947895,FALSE
1984,National,9,64,DEM,Walter F. Mondale,1984-09-03,37.655365,FALSE
1984,National,9,63,REP,Ronald Reagan,1984-09-04,56.947895,FALSE
1984,National,9,63,DEM,Walter F. Mondale,1984-09-04,37.655365,FALSE
1984,National,9,62,REP,Ronald Reagan,1984-09-05,56.947895,FALSE
1984,National,9,62,DEM,Walter F. Mondale,1984-09-05,37.655365,FALSE
1984,National,9,61,REP,Ronald Reagan,1984-09-06,56.947895,FALSE
1984,National,9,61,DEM,Walter F. Mondale,1984-09-06,37.655365,FALSE
1984,National,9,60,REP,Ronald Reagan,1984-09-07,57.116837,FALSE
1984,National,9,60,DEM,Walter F. Mondale,1984-09-07,37.574071000000004,FALSE
1984,National,8,59,REP,Ronald Reagan,1984-09-08,57.116837,FALSE
1984,National,8,59,DEM,Walter F. Mondale,1984-09-08,37.574071000000004,FALSE
1984,National,8,58,REP,Ronald Reagan,1984-09-09,57.197665,FALSE
1984,National,8,58,DEM,Walter F. Mondale,1984-09-09,38.41014,FALSE
1984,National,8,57,REP,Ronald Reagan,1984-09-10,57.197665,FALSE
1984,National,8,57,DEM,Walter F. Mondale,1984-09-10,38.41014,FALSE
1984,National,8,56,REP,Ronald Reagan,1984-09-11,57.924744,FALSE
1984,National,8,56,DEM,Walter F. Mondale,1984-09-11,37.896768,FALSE
1984,National,8,55,REP,Ronald Reagan,1984-09-12,57.924702,FALSE
1984,National,8,55,DEM,Walter F. Mondale,1984-09-12,37.896797,FALSE
1984,National,8,54,REP,Ronald Reagan,1984-09-13,57.924748,FALSE
1984,National,8,54,DEM,Walter F. Mondale,1984-09-13,37.89677,FALSE
1984,National,8,53,REP,Ronald Reagan,1984-09-14,57.924852,FALSE
1984,National,8,53,DEM,Walter F. Mondale,1984-09-14,37.896577,FALSE
1984,National,7,52,REP,Ronald Reagan,1984-09-15,57.924852,FALSE
1984,National,7,52,DEM,Walter F. Mondale,1984-09-15,37.896577,FALSE
1984,National,7,51,REP,Ronald Reagan,1984-09-16,57.08347,FALSE
1984,National,7,51,DEM,Walter F. Mondale,1984-09-16,37.292704,FALSE
1984,National,7,50,REP,Ronald Reagan,1984-09-17,57.080613,FALSE
1984,National,7,50,DEM,Walter F. Mondale,1984-09-17,37.294887,FALSE
1984,National,7,49,REP,Ronald Reagan,1984-09-18,57.080381,FALSE
1984,National,7,49,DEM,Walter F. Mondale,1984-09-18,37.294607,FALSE
1984,National,7,48,REP,Ronald Reagan,1984-09-19,57.080381,FALSE
1984,National,7,48,DEM,Walter F. Mondale,1984-09-19,37.294607,FALSE
1984,National,7,47,REP,Ronald Reagan,1984-09-20,57.080381,FALSE
1984,National,7,47,DEM,Walter F. Mondale,1984-09-20,37.294607,FALSE
1984,National,7,46,REP,Ronald Reagan,1984-09-21,57.080381,FALSE
1984,National,7,46,DEM,Walter F. Mondale,1984-09-21,37.294607,FALSE
1984,National,6,45,REP,Ronald Reagan,1984-09-22,57.080381,FALSE
1984,National,6,45,DEM,Walter F. Mondale,1984-09-22,37.294607,FALSE
1984,National,6,44,REP,Ronald Reagan,1984-09-23,57.18758,FALSE
1984,National,6,44,DEM,Walter F. Mondale,1984-09-23,37.307945,FALSE
1984,National,6,43,REP,Ronald Reagan,1984-09-24,57.18758,FALSE
1984,National,6,43,DEM,Walter F. Mondale,1984-09-24,37.307945,FALSE
1984,National,6,42,REP,Ronald Reagan,1984-09-25,55.137502,FALSE
1984,National,6,42,DEM,Walter F. Mondale,1984-09-25,37.599736,FALSE
1984,National,6,41,REP,Ronald Reagan,1984-09-26,55.135758,FALSE
1984,National,6,41,DEM,Walter F. Mondale,1984-09-26,37.588089,FALSE
1984,National,6,40,REP,Ronald Reagan,1984-09-27,55.135758,FALSE
1984,National,6,40,DEM,Walter F. Mondale,1984-09-27,37.588089,FALSE
1984,National,6,39,REP,Ronald Reagan,1984-09-28,55.135758,FALSE
1984,National,6,39,DEM,Walter F. Mondale,1984-09-28,37.588089,FALSE
1984,National,5,38,REP,Ronald Reagan,1984-09-29,55.135758,FALSE
1984,National,5,38,DEM,Walter F. Mondale,1984-09-29,37.588089,FALSE
1984,National,5,37,REP,Ronald Reagan,1984-09-30,55.448757,FALSE
1984,National,5,37,DEM,Walter F. Mondale,1984-09-30,37.706869,FALSE
1984,National,5,36,REP,Ronald Reagan,1984-10-01,55.448757,FALSE
1984,National,5,36,DEM,Walter F. Mondale,1984-10-01,37.706869,FALSE
1984,National,5,35,REP,Ronald Reagan,1984-10-02,56.349837,FALSE
1984,National,5,35,DEM,Walter F. Mondale,1984-10-02,36.730963,FALSE
1984,National,5,34,REP,Ronald Reagan,1984-10-03,56.865118,FALSE
1984,National,5,34,DEM,Walter F. Mondale,1984-10-03,36.331699,FALSE
1984,National,5,33,REP,Ronald Reagan,1984-10-04,56.865118,FALSE
1984,National,5,33,DEM,Walter F. Mondale,1984-10-04,36.331699,FALSE
1984,National,5,32,REP,Ronald Reagan,1984-10-05,56.865118,FALSE
1984,National,5,32,DEM,Walter F. Mondale,1984-10-05,36.331699,FALSE
1984,National,4,31,REP,Ronald Reagan,1984-10-06,56.865121,FALSE
1984,National,4,31,DEM,Walter F. Mondale,1984-10-06,36.331683,FALSE
1984,National,4,30,REP,Ronald Reagan,1984-10-07,56.865121,FALSE
1984,National,4,30,DEM,Walter F. Mondale,1984-10-07,36.331683,FALSE
1984,National,4,29,REP,Ronald Reagan,1984-10-08,56.865121,FALSE
1984,National,4,29,DEM,Walter F. Mondale,1984-10-08,36.331683,FALSE
1984,National,4,28,REP,Ronald Reagan,1984-10-09,57.139502,FALSE
1984,National,4,28,DEM,Walter F. Mondale,1984-10-09,37.011195,FALSE
1984,National,4,27,REP,Ronald Reagan,1984-10-10,57.303081,FALSE
1984,National,4,27,DEM,Walter F. Mondale,1984-10-10,37.458241,FALSE
1984,National,4,26,REP,Ronald Reagan,1984-10-11,57.303198,FALSE
1984,National,4,26,DEM,Walter F. Mondale,1984-10-11,37.458501,FALSE
1984,National,4,25,REP,Ronald Reagan,1984-10-12,57.314529,FALSE
1984,National,4,25,DEM,Walter F. Mondale,1984-10-12,37.444246,FALSE
1984,National,3,24,REP,Ronald Reagan,1984-10-13,57.307247,FALSE
1984,National,3,24,DEM,Walter F. Mondale,1984-10-13,37.448421,FALSE
1984,National,3,23,REP,Ronald Reagan,1984-10-14,56.434955,FALSE
1984,National,3,23,DEM,Walter F. Mondale,1984-10-14,39.08427,FALSE
1984,National,3,22,REP,Ronald Reagan,1984-10-15,56.434955,FALSE
1984,National,3,22,DEM,Walter F. Mondale,1984-10-15,39.08427,FALSE
1984,National,3,21,REP,Ronald Reagan,1984-10-16,56.544634,FALSE
1984,National,3,21,DEM,Walter F. Mondale,1984-10-16,39.085769,FALSE
1984,National,3,20,REP,Ronald Reagan,1984-10-17,56.13334,FALSE
1984,National,3,20,DEM,Walter F. Mondale,1984-10-17,39.72459,FALSE
1984,National,3,19,REP,Ronald Reagan,1984-10-18,56.837412,FALSE
1984,National,3,19,DEM,Walter F. Mondale,1984-10-18,39.670173,FALSE
1984,National,3,18,REP,Ronald Reagan,1984-10-19,56.83764,FALSE
1984,National,3,18,DEM,Walter F. Mondale,1984-10-19,39.670322,FALSE
1984,National,2,17,REP,Ronald Reagan,1984-10-20,56.837558,FALSE
1984,National,2,17,DEM,Walter F. Mondale,1984-10-20,39.670373,FALSE
1984,National,2,16,REP,Ronald Reagan,1984-10-21,56.584731,FALSE
1984,National,2,16,DEM,Walter F. Mondale,1984-10-21,39.785993,FALSE
1984,National,2,15,REP,Ronald Reagan,1984-10-22,56.568975,FALSE
1984,National,2,15,DEM,Walter F. Mondale,1984-10-22,39.799468,FALSE
1984,National,2,14,REP,Ronald Reagan,1984-10-23,55.728918,FALSE
1984,National,2,14,DEM,Walter F. Mondale,1984-10-23,40.18135,FALSE
1984,National,2,13,REP,Ronald Reagan,1984-10-24,55.728918,FALSE
1984,National,2,13,DEM,Walter F. Mondale,1984-10-24,40.18135,FALSE
1984,National,2,12,REP,Ronald Reagan,1984-10-25,55.800697,FALSE
1984,National,2,12,DEM,Walter F. Mondale,1984-10-25,39.930774,FALSE
1984,National,2,11,REP,Ronald Reagan,1984-10-26,55.456338,FALSE
1984,National,2,11,DEM,Walter F. Mondale,1984-10-26,38.527534,FALSE
1984,National,1,10,REP,Ronald Reagan,1984-10-27,55.616445,FALSE
1984,National,1,10,DEM,Walter F. Mondale,1984-10-27,38.331213,FALSE
1984,National,1,9,REP,Ronald Reagan,1984-10-28,55.865903,FALSE
1984,National,1,9,DEM,Walter F. Mondale,1984-10-28,38.36058,FALSE
1984,National,1,8,REP,Ronald Reagan,1984-10-29,55.865903,FALSE
1984,National,1,8,DEM,Walter F. Mondale,1984-10-29,38.36058,FALSE
1984,National,1,7,REP,Ronald Reagan,1984-10-30,55.865849,FALSE
1984,National,1,7,DEM,Walter F. Mondale,1984-10-30,38.359894,FALSE
1984,National,1,6,REP,Ronald Reagan,1984-10-31,55.861586,FALSE
1984,National,1,6,DEM,Walter F. Mondale,1984-10-31,38.361043,FALSE
1984,National,1,5,REP,Ronald Reagan,1984-11-01,56.941016,FALSE
1984,National,1,5,DEM,Walter F. Mondale,1984-11-01,37.983058,FALSE
1984,National,1,4,REP,Ronald Reagan,1984-11-02,56.940963000000004,FALSE
1984,National,1,4,DEM,Walter F. Mondale,1984-11-02,37.98315,FALSE
1984,National,0,3,REP,Ronald Reagan,1984-11-03,56.66412,FALSE
1984,National,0,3,DEM,Walter F. Mondale,1984-11-03,38.87221,FALSE
1984,National,0,2,REP,Ronald Reagan,1984-11-04,56.92206,FALSE
1984,National,0,2,DEM,Walter F. Mondale,1984-11-04,38.947609,FALSE
1984,National,0,1,REP,Ronald Reagan,1984-11-05,56.92206,FALSE
1984,National,0,1,DEM,Walter F. Mondale,1984-11-05,38.947609,FALSE
1984,National,0,0,REP,Ronald Reagan,1984-11-06,56.92206,FALSE
1984,National,0,0,DEM,Walter F. Mondale,1984-11-06,38.947609,FALSE
1980,National,36,250,DEM,Jimmy Carter,1980-02-28,58.713226,TRUE
1980,National,36,250,REP,Ronald Reagan,1980-02-28,34.568326,TRUE
1980,National,36,249,DEM,Jimmy Carter,1980-02-29,58.713226,TRUE
1980,National,36,249,REP,Ronald Reagan,1980-02-29,34.568326,TRUE
1980,National,35,248,DEM,Jimmy Carter,1980-03-01,58.713226,TRUE
1980,National,35,248,REP,Ronald Reagan,1980-03-01,34.568326,TRUE
1980,National,35,247,DEM,Jimmy Carter,1980-03-02,56.372978,TRUE
1980,National,35,247,REP,Ronald Reagan,1980-03-02,36.307819,TRUE
1980,National,35,246,DEM,Jimmy Carter,1980-03-03,56.372978,TRUE
1980,National,35,246,REP,Ronald Reagan,1980-03-03,36.307819,TRUE
1980,National,35,245,DEM,Jimmy Carter,1980-03-04,56.372978,TRUE
1980,National,35,245,REP,Ronald Reagan,1980-03-04,36.307819,TRUE
1980,National,35,244,DEM,Jimmy Carter,1980-03-05,56.372978,TRUE
1980,National,35,244,REP,Ronald Reagan,1980-03-05,36.307819,TRUE
1980,National,35,243,DEM,Jimmy Carter,1980-03-06,56.372978,TRUE
1980,National,35,243,REP,Ronald Reagan,1980-03-06,36.307819,TRUE
1980,National,35,242,DEM,Jimmy Carter,1980-03-07,56.372978,TRUE
1980,National,35,242,REP,Ronald Reagan,1980-03-07,36.307819,TRUE
1980,National,34,241,DEM,Jimmy Carter,1980-03-08,56.075183,TRUE
1980,National,34,241,REP,Ronald Reagan,1980-03-08,37.945648,TRUE
1980,National,34,240,DEM,Jimmy Carter,1980-03-09,56.075183,TRUE
1980,National,34,240,REP,Ronald Reagan,1980-03-09,37.945648,TRUE
1980,National,34,239,DEM,Jimmy Carter,1980-03-10,56.075183,TRUE
1980,National,34,239,REP,Ronald Reagan,1980-03-10,37.945648,TRUE
1980,National,34,238,DEM,Jimmy Carter,1980-03-11,56.075183,TRUE
1980,National,34,238,REP,Ronald Reagan,1980-03-11,37.945648,TRUE
1980,National,34,237,DEM,Jimmy Carter,1980-03-12,56.075183,TRUE
1980,National,34,237,REP,Ronald Reagan,1980-03-12,37.945648,TRUE
1980,National,34,236,DEM,Jimmy Carter,1980-03-13,56.075183,TRUE
1980,National,34,236,REP,Ronald Reagan,1980-03-13,37.945648,TRUE
1980,National,34,235,DEM,Jimmy Carter,1980-03-14,56.075183,TRUE
1980,National,34,235,REP,Ronald Reagan,1980-03-14,37.945648,TRUE
1980,National,33,234,DEM,Jimmy Carter,1980-03-15,56.075183,TRUE
1980,National,33,234,REP,Ronald Reagan,1980-03-15,37.945648,TRUE
1980,National,33,233,DEM,Jimmy Carter,1980-03-16,56.075183,TRUE
1980,National,33,233,REP,Ronald Reagan,1980-03-16,37.945648,TRUE
1980,National,33,232,DEM,Jimmy Carter,1980-03-17,56.075183,TRUE
1980,National,33,232,REP,Ronald Reagan,1980-03-17,37.945648,TRUE
1980,National,33,231,DEM,Jimmy Carter,1980-03-18,56.075183,TRUE
1980,National,33,231,REP,Ronald Reagan,1980-03-18,37.945648,TRUE
1980,National,33,230,DEM,Jimmy Carter,1980-03-19,56.075183,TRUE
1980,National,33,230,REP,Ronald Reagan,1980-03-19,37.945648,TRUE
1980,National,33,229,DEM,Jimmy Carter,1980-03-20,51.932444,TRUE
1980,National,33,229,REP,Ronald Reagan,1980-03-20,41.096472,TRUE
1980,National,33,228,DEM,Jimmy Carter,1980-03-21,51.932444,TRUE
1980,National,33,228,REP,Ronald Reagan,1980-03-21,41.096472,TRUE
1980,National,32,227,DEM,Jimmy Carter,1980-03-22,51.932444,TRUE
1980,National,32,227,REP,Ronald Reagan,1980-03-22,41.096472,TRUE
1980,National,32,226,DEM,Jimmy Carter,1980-03-23,51.932444,TRUE
1980,National,32,226,REP,Ronald Reagan,1980-03-23,41.096472,TRUE
1980,National,32,225,DEM,Jimmy Carter,1980-03-24,51.932444,TRUE
1980,National,32,225,REP,Ronald Reagan,1980-03-24,41.096472,TRUE
1980,National,32,224,DEM,Jimmy Carter,1980-03-25,51.932444,TRUE
1980,National,32,224,REP,Ronald Reagan,1980-03-25,41.096472,TRUE
1980,National,32,223,DEM,Jimmy Carter,1980-03-26,51.932444,TRUE
1980,National,32,223,REP,Ronald Reagan,1980-03-26,41.096472,TRUE
1980,National,32,222,DEM,Jimmy Carter,1980-03-27,51.932444,TRUE
1980,National,32,222,REP,Ronald Reagan,1980-03-27,41.096472,TRUE
1980,National,32,221,DEM,Jimmy Carter,1980-03-28,51.932444,TRUE
1980,National,32,221,REP,Ronald Reagan,1980-03-28,41.096472,TRUE
1980,National,31,220,DEM,Jimmy Carter,1980-03-29,51.932444,TRUE
1980,National,31,220,REP,Ronald Reagan,1980-03-29,41.096472,TRUE
1980,National,31,219,DEM,Jimmy Carter,1980-03-30,42.924485,TRUE
1980,National,31,219,REP,Ronald Reagan,1980-03-30,41.087329,TRUE
1980,National,31,218,DEM,Jimmy Carter,1980-03-31,42.924485,TRUE
1980,National,31,218,REP,Ronald Reagan,1980-03-31,41.087329,TRUE
1980,National,31,217,DEM,Jimmy Carter,1980-04-01,42.924485,TRUE
1980,National,31,217,REP,Ronald Reagan,1980-04-01,41.087329,TRUE
1980,National,31,216,DEM,Jimmy Carter,1980-04-02,42.924485,TRUE
1980,National,31,216,REP,Ronald Reagan,1980-04-02,41.087329,TRUE
1980,National,31,215,DEM,Jimmy Carter,1980-04-03,42.924485,TRUE
1980,National,31,215,REP,Ronald Reagan,1980-04-03,41.087329,TRUE
1980,National,31,214,DEM,Jimmy Carter,1980-04-04,42.924485,TRUE
1980,National,31,214,REP,Ronald Reagan,1980-04-04,41.087329,TRUE
1980,National,30,213,DEM,Jimmy Carter,1980-04-05,42.924485,TRUE
1980,National,30,213,REP,Ronald Reagan,1980-04-05,41.087329,TRUE
1980,National,30,212,DEM,Jimmy Carter,1980-04-06,42.924485,TRUE
1980,National,30,212,REP,Ronald Reagan,1980-04-06,41.087329,TRUE
1980,National,30,211,DEM,Jimmy Carter,1980-04-07,42.924485,TRUE
1980,National,30,211,REP,Ronald Reagan,1980-04-07,41.087329,TRUE
1980,National,30,210,DEM,Jimmy Carter,1980-04-08,41.17038,TRUE
1980,National,30,210,REP,Ronald Reagan,1980-04-08,43.462819,TRUE
1980,National,30,209,DEM,Jimmy Carter,1980-04-09,41.17038,TRUE
1980,National,30,209,REP,Ronald Reagan,1980-04-09,43.462819,TRUE
1980,National,30,208,DEM,Jimmy Carter,1980-04-10,41.17038,TRUE
1980,National,30,208,REP,Ronald Reagan,1980-04-10,43.462819,TRUE
1980,National,30,207,DEM,Jimmy Carter,1980-04-11,41.17038,TRUE
1980,National,30,207,REP,Ronald Reagan,1980-04-11,43.462819,TRUE
1980,National,29,206,DEM,Jimmy Carter,1980-04-12,41.17038,TRUE
